id,first_name,last_name,email,age,gender,state,street_address,postal_code,city,country,latitude,longitude,traffic_source,created_at
72827,Tanner,Miles,tannermiles@example.org,17,M,Ohio,7102 James Springs Suite 492,44145,Westlake,United States,"41,45242256","-81,92947229",Search,15/09/2022 6.24.00
9873,Clifford,Walker,cliffordwalker@example.com,69,M,Ohio,12564 Gomez Squares,44146,Walton Hills,United States,"41,3816795","-81,53017544",Search,07/01/2020 17.12.00
40073,Matthew,Le,matthewle@example.com,16,M,Ohio,839 Ramirez Creek Apt. 133,44146,Walton Hills,United States,"41,3816795","-81,53017544",Facebook,31/12/2021 12.00.00
65478,Phillip,Henry,philliphenry@example.org,65,M,Ohio,7726 Michael Meadow Apt. 529,44146,Walton Hills,United States,"41,3816795","-81,53017544",Search,18/04/2019 15.35.00
93717,Kyle,Hernandez,kylehernandez@example.com,26,M,Ohio,107 Brown Junction,44146,Walton Hills,United States,"41,3816795","-81,53017544",Search,18/05/2023 7.28.00
9224,Kelli,Swanson,kelliswanson@example.org,26,F,Ohio,10938 Gregory Springs,44203,Norton,United States,"41,02025772","-81,62786218",Search,05/01/2021 8.32.00
12075,Kenneth,Jones,kennethjones@example.net,68,M,Ohio,31974 Brooks Parks Suite 460,44203,Norton,United States,"41,02025772","-81,62786218",Email,04/04/2019 18.37.00
37484,Katie,Montgomery,katiemontgomery@example.com,37,F,Ohio,818 White Rue Suite 835,44203,Norton,United States,"41,02025772","-81,62786218",Search,05/04/2023 9.56.00
55737,Lauren,Warren,laurenwarren@example.com,17,F,Ohio,6416 Wolf Pine,44203,Norton,United States,"41,02025772","-81,62786218",Organic,20/06/2019 14.09.00
55985,Lindsey,Collins,lindseycollins@example.org,29,F,Ohio,86936 Kelly Parkway Suite 578,44203,Norton,United States,"41,02025772","-81,62786218",Organic,27/11/2019 1.08.00
97062,Patrick,Jenkins,patrickjenkins@example.org,57,M,Ohio,78402 Kimberly Avenue Apt. 107,44203,Norton,United States,"41,02025772","-81,62786218",Search,22/06/2019 18.52.00
2388,Derek,Molina,derekmolina@example.net,45,M,Ohio,28680 Moore Shores Suite 535,44212,Brunswick,United States,"41,24341301","-81,82949885",Display,24/02/2019 5.17.00
5317,Joe,White,joewhite@example.org,17,M,Ohio,2575 Chad Via Suite 883,44212,Brunswick,United States,"41,24341301","-81,82949885",Organic,05/07/2021 7.09.00
14640,Todd,Pope,toddpope@example.net,68,M,Ohio,89089 Jeffrey Rapid Suite 618,44212,Brunswick,United States,"41,24341301","-81,82949885",Search,14/12/2022 18.08.00
14744,Kevin,Rodriguez,kevinrodriguez@example.net,68,M,Ohio,4487 Jacobs Lights,44212,Brunswick,United States,"41,24341301","-81,82949885",Search,12/11/2019 6.58.00
24859,Tanya,Jackson,tanyajackson@example.net,59,F,Ohio,989 Hale Plains Apt. 413,44212,Brunswick,United States,"41,24341301","-81,82949885",Display,30/01/2020 6.10.00
31758,James,Wells,jameswells@example.org,34,M,Ohio,409 Hall Squares Apt. 274,44212,Brunswick,United States,"41,24341301","-81,82949885",Search,17/10/2019 17.51.00
33990,Amanda,Rodriguez,amandarodriguez@example.com,53,F,Ohio,404 Danielle Court,44212,Brunswick,United States,"41,24341301","-81,82949885",Facebook,28/10/2022 14.00.00
76807,Natalie,Pollard,nataliepollard@example.net,62,F,Ohio,923 Davis Hollow,44212,Brunswick,United States,"41,24341301","-81,82949885",Search,24/02/2022 13.13.00
91762,John,Riley,johnriley@example.com,20,M,Ohio,52313 Christine Crossing,44212,Brunswick,United States,"41,24341301","-81,82949885",Search,22/02/2022 3.33.00
96760,Michelle,Craig,michellecraig@example.org,70,F,Ohio,52426 Benton Manors Apt. 129,44212,Brunswick,United States,"41,24341301","-81,82949885",Search,31/12/2021 8.47.00
24152,Renee,Garcia,reneegarcia@example.com,57,F,Ohio,4135 Katherine Harbors,44221,Cuyahoga Falls,United States,"41,13910826","-81,47630284",Search,27/05/2023 6.31.00
60484,Christine,Green,christinegreen@example.net,54,F,Ohio,0545 Olson Groves,44221,Cuyahoga Falls,United States,"41,13910826","-81,47630284",Search,25/12/2022 16.22.00
7195,Brenda,Patel,brendapatel@example.com,48,F,Ohio,774 Camacho Loop Suite 600,44224,Stow,United States,"41,17735435","-81,44195438",Search,23/03/2021 10.55.00
10010,Carl,Robles,carlrobles@example.net,67,M,Ohio,484 Ward Mall Apt. 531,44224,Stow,United States,"41,17735435","-81,44195438",Search,05/04/2021 8.58.00
